dept,division,code,name,prof,time,category,credit,l_time,note00,note01,note02,note03,note04,count,avg_score_overall,avg_score_difficulty,avg_score_grade,avg_score_study,avg_score_achievement,avg_score_attendance
전공심화,전공,FDM3014,위빙과니팅,조영주,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,FDM2020,기초한복구성,조우현,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,FDM3001,한국복식사,조우현,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,FDM2025,패션디자인아이디어발상론,서승희,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,FDM2022,드레이핑,황혜진,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,FDM2026,니트디자인,정혜연,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,PHR3107,생약및한약제제학,김경란,,,2,2,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5094,면역약물학특론,김경란,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,PHR2007,약품생화학2,한정환,,,2,2,,2,,,,0,0,0,0,0,0,0
전공기반,전공,PHR2008,약품미생물학1,이동권,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,PHR2011,생약학2,이강노,,,2,2,,2,,,,0,0,0,0,0,0,0
전공기반,전공,PHR2012,약품분자생물학,조은정,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,PHR2013,생물약제학,정지훈,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,PHR2014,물리약학,박은석,,,4,4,,2,,,,0,0,0,0,0,0,0
전공기반,전공,PHR2015,병태생리학,이선미,,,4,4,,2,,,,0,0,0,0,0,0,0
전공기반,전공,PHR2017,유기약품제조학1,함원훈,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,PHR2022,독성학,김형식,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,PHR2024,예방약학2,정규혁,,,2,2,,2,,,,0,0,0,0,0,0,0
전공기반,전공,PHR2026,약제학2,윤유석,,,2,2,,2,,,,0,0,0,0,0,0,0
전공기반,전공,PHR2027,약물동력학,유선동,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,PHR2029,약리학2,이석용,,,2,2,,2,,,,0,0,0,0,0,0,0
전공기반,전공,PHR3001,약사법규,이재현,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,PHR3121,기초약무실습,류병권,,,2,2,,2,,,,0,0,0,0,0,0,0
전공기반,전공,PHR3122,약학실무실습1,이석용,,,4,0,,2,,,,0,0,0,0,0,0,0
전공기반,전공,PHR3123,약학실무실습2,이석용,,,4,0,,2,,,,0,0,0,0,0,0,0
전공기반,전공,PHR3124,약학실무실습3,박은석,,,2,0,,2,,,,0,0,0,0,0,0,0
전공심화,전공,PHR3042,약학통계학,이의경,,,2,2,,2,,,,0,0,0,0,0,0,0
전공심화,전공,PHR3050,임상약품면역학,표석능,,,2,2,,2,,,,0,0,0,0,0,0,0
전공심화,전공,PHR3069,약국경영학,정국현,,,2,2,,2,,,,0,0,0,0,0,0,0
전공심화,전공,PHR3070,병원약학,한옥연,,,2,2,,2,,,,0,0,0,0,0,0,0
전공심화,전공,PHR3077,약물유전체학,이석용,,,2,2,,2,,,,0,0,0,0,0,0,0
전공심화,전공,PHR3085,산학연약학현장실습2B,장춘곤,,,3,0,,2,,,,0,0,0,0,0,0,0
전공심화,전공,PHR3093,무기의약품학,정영훈,,,2,2,,2,,,,0,0,0,0,0,0,0
전공심화,전공,PHR3104,약물남용학,장춘곤,,,2,2,,2,,,,0,0,0,0,0,0,0
전공심화,전공,PHR3111,약물신호전달학,조동규,,,2,2,,2,,,,0,0,0,0,0,0,0
전공심화,전공,PHR3114,약학연구설계론,김인수,,,2,2,,2,,,,0,0,0,0,0,0,0
전공심화,전공,PHR3115,천연물신약론,이강노,,,2,2,,2,,,,0,0,0,0,0,0,0
전공심화,전공,PHR3116,약물구조분석학,이정미,,,2,2,,2,,,,0,0,0,0,0,0,0
전공심화,전공,PHR3120,약물작용기초이론,정가영,,,3,3,,2,,,,0,0,0,0,0,0,0
실험실습,전공,PHR3009,약학실습3,윤유석,,,1,4,,2,,,,0,0,0,0,0,0,0
실험실습,전공,PHR3013,약학실습7,윤유석,,,1,4,,2,,,,0,0,0,0,0,0,0
실험실습,전공,PHR3015,약학연구1,이정미,,,5,10,,2,,,,0,0,0,0,0,0,0
실험실습,전공,PHR3016,약학연구2,이정미,,,5,10,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5042,약물속도론연습,유선동,,,3,3,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5055,생약학세미나,이강노,,,3,3,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5145,세포대사및조절,조은정,,,3,3,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5058,고급천연물성분구조론,김기현,,,3,3,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5151,분자약물학,장춘곤,,,3,3,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5163,약물치료학특론2,장춘곤,,,3,3,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5079,약화학단위반응론2,정영훈,,,3,3,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5148,장기약품화학,조동규,,,3,3,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5156,신경전달물질론,이석용,,,3,3,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5164,약물학세미나,이석용,,,3,3,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5085,유기약품합성론2,함원훈,,,3,3,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5029,단백질화학,이강춘,,,3,3,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5002,생물통계학,이규현,,,2,2,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5003,제약학통계학,이규현,,,2,2,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5150,효소학,조동규,,,3,3,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5102,세포면역학특론1,표석능,,,3,3,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5127,약물대사론,이선미,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,PHR3004,약물치료학3,이윤정,,,3,3,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5056,약용식물바이오테크놀로지,곽종환,,,3,3,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5081,유기구조스팩트로스코피,곽종환,,,3,3,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5172,약무정책평가론,박혜경,,,3,3,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5203,사회약학연구방법특론2,이의경,,,3,3,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5204,고급응용통계학,이진형,,,3,3,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5072,복소환화학,이상휘,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,SPT2010,스포츠심리학,김승철,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,SPT2014,육상(필드),장재근,,,2,2,,2,,,,0,0,0,0,0,0,0
전공기반,전공,SPT2015,기계체조,안응남,,,2,2,,2,,,,0,0,0,0,0,0,0
전공기반,전공,SPT2024,배드민턴,차윤숙,,,2,2,,2,,,,0,0,0,0,0,0,0
전공기반,전공,SPT2025,스포츠과학개론,윤승호,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,SPT2030,체육측정평가,윤승호,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,SPT3030,테니스,강현식,,,2,2,,2,,,,0,0,0,0,0,0,0
전공기반,전공,SPT3036,핸드볼,손태열,,,2,2,,2,,,,0,0,0,0,0,0,0
전공기반,전공,SPT3056,운동학습및심리,이지항,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,SPT3057,건강교육,강현식,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,SPT2006,스포츠영양학,안응남,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,SPT3001,호흡심혈관생리학,안의수,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,SPT3008,스포츠마케팅,장경로,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,SPT3010,스포츠관광론,김범식,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,SPT3011,스포츠정책론,최문정,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,SPT3014,스포츠기록분석학,엄한주,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,SPT3029,탁구,김범식,,,2,2,,2,,,,0,0,0,0,0,0,0
전공심화,전공,SPT3051,체육사?철학,서재철,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,SPT3059,스키·스노우보드,안응남,,,2,2,,2,,,,0,0,0,0,0,0,0
전공심화,전공,SPT3061,스포츠산업공학,엄길호,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,SPT3063,농구,김범준,,,2,2,,2,,,,0,0,0,0,0,0,0
전공심화,전공,SPT3065,운동생리학실습,김동현,,,2,2,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,SPT4006,스포츠사회학연구,홍계희,,,3,3,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,SPT4007,운동학습연구,이지항,,,3,3,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,SPT4008,체육측정평가연구,윤승호,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EDU3004,상담심리학,이동훈,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,COV3016,글로벌기후변화의이해,신현정,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,MES2002,에너지소재,김성웅,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,MES2003,나노분석과학,정문석,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,MES2006,에너지기초실험,윤원섭,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,ECH3010,에너지공학,한귀영,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EME3015,에너지와환경,류창국,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EME3015,에너지와환경,이창구,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EME3015,에너지와환경,김재훈,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,MES3009,2차전지공학,윤원섭,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,ECH3010,에너지공학,박남규,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,MES2001,에너지과학입문,서동석,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,MES3008,태양전지공학,석상일,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EAM3063,에너지전기화학,김정구,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,FBT2015,식품생물공학,이지은,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,FBT2016,식품위생학,정도원,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,FBT2027,식품가공학1,정승현,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,FBT2031,식품생화학1,박계원,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,FBT3017,식품면역학,박계원,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,FBT3019,식품화학,이재환,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,FBT3023,인체영양학,최성숙,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,FBT3056,식품생명공학현장실습2A,윤정훈,,,3,0,,2,,,,0,0,0,0,0,0,0
전공기반,전공,FBT3060,식품생명공학현장실습4A,윤정훈,,,5,0,,2,,,,0,0,0,0,0,0,0
전공기반,전공,FBT3062,식품생명공학현장실습5A,윤정훈,,,6,0,,2,,,,0,0,0,0,0,0,0
전공심화,전공,FBT3011,분자생물학,김유찬,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,FBT3024,천연물화학,박기문,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,FBT3041,미생물대사공학,윤정훈,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,FBT3049,식품포장학,유영선,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,FBT3057,식품생명공학현장실습2B,윤정훈,,,3,0,,2,,,,0,0,0,0,0,0,0
전공심화,전공,FBT3061,식품생명공학현장실습4B,윤정훈,,,5,0,,2,,,,0,0,0,0,0,0,0
전공심화,전공,FBT3063,식품생명공학현장실습5B,윤정훈,,,6,0,,2,,,,0,0,0,0,0,0,0
전공심화,전공,FBT3068,바이오제품개발학,김관배,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,FBT3069,식품감성학,이재환,,,3,3,,2,,,,0,0,0,0,0,0,0
실험실습,전공,FBT2037,식품생화학및분자생물학실험,박계원,,,2,4,,2,,,,0,0,0,0,0,0,0
실험실습,전공,FBT3020,식품화학실험,이재환,,,2,4,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,BIT4016,고급유전학,서동상,,,3,3,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,BIT4020,고급생물화학,홍성렬,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EBM2011,마이크로프로세서응용,최창현,,,2,2,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EBM2015,응용동역학,이규승,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EBM2020,의료영상기기공학,이대원,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EBM3004,생명산업기계학,이규승,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EBM3008,응용기계요소설계,황헌,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EBM3011,바이오메카트로닉스공작,민병로,,,2,2,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EBM3014,바이오계측공학,최창현,,,2,2,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EBM3021,생체재료,김근형,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EBM3056,시스템자동화공학,이대원,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EBM3059,응용기구학,심태용,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EBM3060,컴퓨터응용설계,최안렬,,,2,2,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EBM3068,바이오-마이크로가공기술,김근형,,,3,3,,2,,,,0,0,0,0,0,0,0
실험실습,전공,EBM2012,마이크로프로세서응용실습,최창현,,,1,2,,2,,,,0,0,0,0,0,0,0
실험실습,전공,EBM3012,바이오메카트로닉스공작실습,민병로,,,1,2,,2,,,,0,0,0,0,0,0,0
실험실습,전공,EBM3015,바이오계측공학실습,최창현,,,1,2,,2,,,,0,0,0,0,0,0,0
실험실습,전공,EBM3071,컴퓨터응용설계실습,최안렬,,,1,2,,2,,,,0,0,0,0,0,0,0
전공기반,전공,GEN2047,미생물유전학,권석태,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,GEN2049,분자생물학,오정수,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,GEN2066,세포공학,김성한,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,GEN2071,생명유기화학,정우재,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,GEN3034,유전공학현장실습2A,조재열,,,3,0,,2,,,,0,0,0,0,0,0,0
전공기반,전공,GEN3053,단백질공학,권대혁,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,GEN2046,동물학,서동상,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,GEN2050,질병면역학,조재열,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,GEN3035,유전공학현장실습2B,조재열,,,3,0,,2,,,,0,0,0,0,0,0,0
전공심화,전공,GEN3055,응용생화학,홍성렬,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,GEN3070,생물의약공학,홍성렬,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,GEN3075,분자유전학,서동상,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,GEN3077,단백질탐구,유병철,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,GEN3083,유전자조작론,오정수,,,3,3,,2,,,,0,0,0,0,0,0,0
실험실습,전공,GEN2056,미생물학실험,권석태,,,2,4,,2,,,,0,0,0,0,0,0,0
실험실습,전공,GEN2068,면역학실험,김성규,,,2,4,,2,,,,0,0,0,0,0,0,0
실험실습,전공,GEN2070,세포공학실험,김성한,,,2,4,,2,,,,0,0,0,0,0,0,0
전공기반,전공,IBB2001,분자세포학,유병철,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,IBB3009,생명공학현장실습2,유병철,,,2,0,,2,,,,0,0,0,0,0,0,0
전공기반,전공,USS2001,사회과학조사방법론,박인곤,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,USS2001,사회과학조사방법론,엄명용,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,USS2001,사회과학조사방법론,김기호,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,USS2002,통계분석원론,박효민,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,USS2002,통계분석원론,김상욱,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,USS2001,사회과학조사방법론,김지범,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,COM2002,기본프로그래밍,안성진,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,COM2003,컴퓨터교육개론,김미량,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,COM2009,비주얼프로그래밍,김재현,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,COE3006,논술지도교육론,원만희,,,2,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,COM3001,교육용멀티미디어,송정준,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,COM3006,컴퓨터네트워크,안성진,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,COM3007,소프트웨어공학,김재현,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,COM3009,컴퓨터교과교육론,김미량,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,COM3015,수업과소프트웨어활용,김상연,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,COM3022,인공지능,김재현,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,COM3024,컴퓨터교육세미나,서정훈,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,COM3005,운영체제,송정준,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,COM3026,알고리즘,권정인,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,COM2006,논리회로,엠디지아우딘,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,COM3016,인터넷서버구축론,엠디지아우딘,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,COM3023,컴퓨터보안,엠디지아우딘,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,CHI2002,초급중회화2,이정심,,,2,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,CHI2002,초급중회화2,장수연,,,2,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,CHI2002,초급중회화2,유수경,,,2,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,HAN2004,역대한시선독,이현일,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,HAN2018,한문교재의역사,허철,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,HAN3004,한국고전개론,김채식,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,DKL3006,고전소설론,이지하,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,HAN2009,한문문법교육론,허연구,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,HAN2011,중국역사서선독,손혜리,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,HAN2016,한문소설특강,김동석,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,HAN3008,한국한문학사2,진재교,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,HAN3012,경전강독2,김경천,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,HAN3016,한시론,이현일,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,HAN3018,이조산문,최식,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,HAN3020,한국한문학특강,정은주,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,KLC3010,당송고문,이희목,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,HAN2021,한문입문2,김영주,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,HAN2008,역사산문강독,김영주,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,HAN3017,한문학습지도2,김병건,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EDU2003,서양교육사,정덕희,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EDU2004,교육철학,정경화,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EDU2006,교육과정,서향희,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EDU2009,교육평가,조정우,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EDU2016,청년심리학,도승이,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EDU2019,한국교육문제탐구,손형국,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EDU3001,현대학습이론,도승이,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EDU3002,교육사상사,김무길,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EDU3008,교육학고전이해,유재봉,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EDU3009,평생교육학,송영숙,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EDU3011,교육행정학,배상훈,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EDU3022,교육개혁의이론과실제,배상훈,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EDU3018,컴퓨터활용기초통계,장수정,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EDU2020,학교와학급경영,고장완,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,EDU3030,진로상담의기초,이동훈,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,EDU3034,체제적교수설계,조문흠,,,3,3,,2,,,,0,0,0,0,0,0,0
전공(대학원),전공,EDU4002,대학교육론:이론과실제,고장완,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,MAE2002,집합론,임수봉,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,MAE2004,선형대수학의응용,윤상운,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,MAE2008,해석학2,좌준수,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,MAE2009,정수론,임수봉,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,MAE2011,일반기하학2,정희선,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,MAE2022,벡터해석학,정희선,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,MAE2003,수학학습심리학,신은주,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,MAE2018,수학적모델링,신은주,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,MAE3001,복소함수론1,좌준수,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,MAE3007,미분기하학2,정희선,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,MAE3008,위상수학2,정희선,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,MAE3009,추상대수학2,천상민,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,MAE3010,확률통계학2,조미정,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,MAE3021,해석학특강,좌준수,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,MAE3022,수학교육특강,박경은,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,MAE2005,수학교육론,한선영,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,MCJ2005,사이버커뮤니케이션론,권상희,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,MCJ3028,PR캠페인,박현순,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,MCJ3051,미디어효과론,금희조,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,MCJ3055,스피치와아나운싱실습,유지철,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,MCJ3056,Theories of Strategic Communication,정성은,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,MCJ3058,Journalism and Politics,백강희,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,MCJ3064,문화콘텐츠마케팅의이해,장병희,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,MCJ3065,미디어와여론,서미혜,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,MCJ3020,매체문화연구,백선기,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,MCJ3062,언론보도분석,신성호,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,MCJ2006,뉴미디어컨텐츠론,김찬원,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,MCJ2006,뉴미디어컨텐츠론,김원제,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,MCJ3003,정치커뮤니케이션,이효성,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,MCJ3040,브랜드마케팅커뮤니케이션,한은경,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,MCJ3060,Media Writing,제즈리얼강그래함,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,ECO2004,거시경제학,김경수,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,ECO2004,거시경제학,김민성,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,ECO2004,거시경제학,장선구,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,PSD2003,외교정책론,민태은,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,PSD2012,세계자본주의론,이국영,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,PSD2013,한국정치론,전재호,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,PSD3006,서구정치사상사2,김비환,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,PSD3019,선거·정당·의회,마인섭,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,PSD3024,중국외교정책론,이희옥,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,PSD3035,헌법과정치,김일환,,,3,3,,2,,,,0,0,0,0,0,0,0
전공기반,전공,ECO2004,거시경제학,김정훈,,,3,3,,2,,,,0,0,0,0,0,0,0
전공심화,전공,PSD2005,한국외교정책론,김성주,,,3,3,,2,,,,0,0,0,0,0,0,0
